,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2067,0.825,0.733,1,-5.625,0,0.0969,0.349,0.0,0.112,0.62,97.974,audio_features,3ruoIF2UnoXdzK8mR61ebq,spotify:track:3ruoIF2UnoXdzK8mR61ebq,https://api.spotify.com/v1/tracks/3ruoIF2UnoXdzK8mR61ebq,https://api.spotify.com/v1/audio-analysis/3ruoIF2UnoXdzK8mR61ebq,190331,4
2068,0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,audio_features,7ABLbnD53cQK00mhcaOUVG,spotify:track:7ABLbnD53cQK00mhcaOUVG,https://api.spotify.com/v1/tracks/7ABLbnD53cQK00mhcaOUVG,https://api.spotify.com/v1/audio-analysis/7ABLbnD53cQK00mhcaOUVG,197920,4
2069,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,audio_features,2WfaOiMkCvy7F5fcp2zZ8L,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/tracks/2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/audio-analysis/2WfaOiMkCvy7F5fcp2zZ8L,225280,4
2070,0.613,0.914,7,-5.153,1,0.03,0.00522,2.21e-06,0.26,0.916,141.978,audio_features,1rXq0uoV4KTgRN64jXzIxo,spotify:track:1rXq0uoV4KTgRN64jXzIxo,https://api.spotify.com/v1/tracks/1rXq0uoV4KTgRN64jXzIxo,https://api.spotify.com/v1/audio-analysis/1rXq0uoV4KTgRN64jXzIxo,206865,4
2071,0.667,0.671,1,-4.2,0,0.0496,0.413,0.0,0.0809,0.695,83.962,audio_features,2otAb5kIGdZzJCqcUHNztT,spotify:track:2otAb5kIGdZzJCqcUHNztT,https://api.spotify.com/v1/tracks/2otAb5kIGdZzJCqcUHNztT,https://api.spotify.com/v1/audio-analysis/2otAb5kIGdZzJCqcUHNztT,171080,4
2072,0.685,0.8,9,-1.866,0,0.202,0.0493,0.0,0.0799,0.587,99.675,audio_features,7o4HtESXicUqk3oRqngIsS,spotify:track:7o4HtESXicUqk3oRqngIsS,https://api.spotify.com/v1/tracks/7o4HtESXicUqk3oRqngIsS,https://api.spotify.com/v1/audio-analysis/7o4HtESXicUqk3oRqngIsS,209360,4
2073,0.533,0.436,9,-9.542,0,0.0289,0.45,0.0,0.102,0.169,103.477,audio_features,3eYnKe0LhQA1B5HEkQaRTP,spotify:track:3eYnKe0LhQA1B5HEkQaRTP,https://api.spotify.com/v1/tracks/3eYnKe0LhQA1B5HEkQaRTP,https://api.spotify.com/v1/audio-analysis/3eYnKe0LhQA1B5HEkQaRTP,215160,3
2074,0.617,0.369,3,-8.078,1,0.0285,0.22,0.000365,0.11,0.257,73.008,audio_features,1fOvzFCRA3Ko0ihc2QTE29,spotify:track:1fOvzFCRA3Ko0ihc2QTE29,https://api.spotify.com/v1/tracks/1fOvzFCRA3Ko0ihc2QTE29,https://api.spotify.com/v1/audio-analysis/1fOvzFCRA3Ko0ihc2QTE29,184107,4
2075,0.299,0.142,2,-15.134,1,0.0369,0.965,0.113,0.111,0.123,76.748,audio_features,709p9UGPAuyImWf1Z3vjRo,spotify:track:709p9UGPAuyImWf1Z3vjRo,https://api.spotify.com/v1/tracks/709p9UGPAuyImWf1Z3vjRo,https://api.spotify.com/v1/audio-analysis/709p9UGPAuyImWf1Z3vjRo,269067,4
2076,0.452,0.563,4,-6.607,1,0.0272,0.144,0.0,0.143,0.209,137.715,audio_features,7JIuqL4ZqkpfGKQhYlrirs,spotify:track:7JIuqL4ZqkpfGKQhYlrirs,https://api.spotify.com/v1/tracks/7JIuqL4ZqkpfGKQhYlrirs,https://api.spotify.com/v1/audio-analysis/7JIuqL4ZqkpfGKQhYlrirs,267653,3
2077,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,audio_features,34gCuhDGsG4bRPIf9bb02f,spotify:track:34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f,281560,4
2078,0.886,0.646,10,-7.288,0,0.328,0.0266,3.76e-05,0.0857,0.798,148.119,audio_features,3jhStgnHgwPGaSyhdHuT1Z,spotify:track:3jhStgnHgwPGaSyhdHuT1Z,https://api.spotify.com/v1/tracks/3jhStgnHgwPGaSyhdHuT1Z,https://api.spotify.com/v1/audio-analysis/3jhStgnHgwPGaSyhdHuT1Z,207600,4
2079,0.364,0.922,0,-4.217,0,0.0567,0.000915,0.0346,0.0697,0.227,79.342,audio_features,4e9eGQYsOiBcftrWXwsVco,spotify:track:4e9eGQYsOiBcftrWXwsVco,https://api.spotify.com/v1/tracks/4e9eGQYsOiBcftrWXwsVco,https://api.spotify.com/v1/audio-analysis/4e9eGQYsOiBcftrWXwsVco,235053,4
2080,0.638,0.335,7,-10.522,0,0.0854,0.505,0.0139,0.116,0.0608,133.853,audio_features,4Yw8TyBm9J8cpy2guHUYog,spotify:track:4Yw8TyBm9J8cpy2guHUYog,https://api.spotify.com/v1/tracks/4Yw8TyBm9J8cpy2guHUYog,https://api.spotify.com/v1/audio-analysis/4Yw8TyBm9J8cpy2guHUYog,206421,4
2081,0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,audio_features,69uxyAqqPIsUyTO8txoP2M,spotify:track:69uxyAqqPIsUyTO8txoP2M,https://api.spotify.com/v1/tracks/69uxyAqqPIsUyTO8txoP2M,https://api.spotify.com/v1/audio-analysis/69uxyAqqPIsUyTO8txoP2M,263787,4
2082,0.689,0.592,5,-6.758,1,0.0235,0.101,0.00867,0.11,0.919,98.997,audio_features,4mXGooManGPH6xAWRAtRJU,spotify:track:4mXGooManGPH6xAWRAtRJU,https://api.spotify.com/v1/tracks/4mXGooManGPH6xAWRAtRJU,https://api.spotify.com/v1/audio-analysis/4mXGooManGPH6xAWRAtRJU,175027,4
2083,0.658,0.445,0,-8.749,0,0.154,0.161,0.0,0.0845,0.513,174.111,audio_features,03eyNjBM2mpx28H6kdaufN,spotify:track:03eyNjBM2mpx28H6kdaufN,https://api.spotify.com/v1/tracks/03eyNjBM2mpx28H6kdaufN,https://api.spotify.com/v1/audio-analysis/03eyNjBM2mpx28H6kdaufN,103240,4
2084,0.508,0.287,1,-12.472,1,0.0523,0.764,0.0,0.153,0.644,154.759,audio_features,4ukUoXLuFzMixyZyabSGc4,spotify:track:4ukUoXLuFzMixyZyabSGc4,https://api.spotify.com/v1/tracks/4ukUoXLuFzMixyZyabSGc4,https://api.spotify.com/v1/audio-analysis/4ukUoXLuFzMixyZyabSGc4,175987,4
2085,0.721,0.707,6,-6.364,1,0.0595,0.181,3.68e-06,0.143,0.743,125.005,audio_features,2aPTvyE09vUCRwVvj0I8WK,spotify:track:2aPTvyE09vUCRwVvj0I8WK,https://api.spotify.com/v1/tracks/2aPTvyE09vUCRwVvj0I8WK,https://api.spotify.com/v1/audio-analysis/2aPTvyE09vUCRwVvj0I8WK,158206,4
2086,0.768,0.714,10,-5.11,1,0.0401,0.352,0.0,0.15,0.842,131.443,audio_features,5YqEzk3C5c3UZ1D5fJUlXA,spotify:track:5YqEzk3C5c3UZ1D5fJUlXA,https://api.spotify.com/v1/tracks/5YqEzk3C5c3UZ1D5fJUlXA,https://api.spotify.com/v1/audio-analysis/5YqEzk3C5c3UZ1D5fJUlXA,163026,4
2087,0.892,0.633,8,-7.471,1,0.0902,0.0467,0.000189,0.139,0.459,137.994,audio_features,50a8bKqlwDEqeiEknrzkTO,spotify:track:50a8bKqlwDEqeiEknrzkTO,https://api.spotify.com/v1/tracks/50a8bKqlwDEqeiEknrzkTO,https://api.spotify.com/v1/audio-analysis/50a8bKqlwDEqeiEknrzkTO,195047,4
2088,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,audio_features,6gBFPUFcJLzWGx4lenP6h2,spotify:track:6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2,243837,4
2089,0.45,0.511,6,-9.073,1,0.0276,0.353,0.766,0.139,0.115,96.563,audio_features,6ilc4vQcwMPlvAHFfsTGng,spotify:track:6ilc4vQcwMPlvAHFfsTGng,https://api.spotify.com/v1/tracks/6ilc4vQcwMPlvAHFfsTGng,https://api.spotify.com/v1/audio-analysis/6ilc4vQcwMPlvAHFfsTGng,292110,4
2090,0.455,0.621,0,-7.694,0,0.0517,0.651,2.59e-06,0.123,0.28,119.043,audio_features,4kjI1gwQZRKNDkw1nI475M,spotify:track:4kjI1gwQZRKNDkw1nI475M,https://api.spotify.com/v1/tracks/4kjI1gwQZRKNDkw1nI475M,https://api.spotify.com/v1/audio-analysis/4kjI1gwQZRKNDkw1nI475M,251250,4
2091,0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431,audio_features,503OTo2dSqe7qk76rgsbep,spotify:track:503OTo2dSqe7qk76rgsbep,https://api.spotify.com/v1/tracks/503OTo2dSqe7qk76rgsbep,https://api.spotify.com/v1/audio-analysis/503OTo2dSqe7qk76rgsbep,270587,4
2092,0.647,0.785,7,-5.414,1,0.165,0.0561,0.0,0.148,0.943,160.015,audio_features,5xTtaWoae3wi06K5WfVUUH,spotify:track:5xTtaWoae3wi06K5WfVUUH,https://api.spotify.com/v1/tracks/5xTtaWoae3wi06K5WfVUUH,https://api.spotify.com/v1/audio-analysis/5xTtaWoae3wi06K5WfVUUH,219200,4
2093,0.817,0.816,2,-5.402,1,0.269,0.00263,0.0,0.159,0.508,181.982,audio_features,2UVbBKQOdFAekPTRsnkzcf,spotify:track:2UVbBKQOdFAekPTRsnkzcf,https://api.spotify.com/v1/tracks/2UVbBKQOdFAekPTRsnkzcf,https://api.spotify.com/v1/audio-analysis/2UVbBKQOdFAekPTRsnkzcf,190288,4
2094,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,audio_features,5SWnsxjhdcEDc7LJjq9UHk,spotify:track:5SWnsxjhdcEDc7LJjq9UHk,https://api.spotify.com/v1/tracks/5SWnsxjhdcEDc7LJjq9UHk,https://api.spotify.com/v1/audio-analysis/5SWnsxjhdcEDc7LJjq9UHk,195906,4
2095,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,audio_features,1P17dC1amhFzptugyAO7Il,spotify:track:1P17dC1amhFzptugyAO7Il,https://api.spotify.com/v1/tracks/1P17dC1amhFzptugyAO7Il,https://api.spotify.com/v1/audio-analysis/1P17dC1amhFzptugyAO7Il,211853,4
2096,0.632,0.807,7,-5.676,1,0.0738,0.0103,1.27e-05,0.29,0.921,160.055,audio_features,3pv7Q5v2dpdefwdWIvE7yH,spotify:track:3pv7Q5v2dpdefwdWIvE7yH,https://api.spotify.com/v1/tracks/3pv7Q5v2dpdefwdWIvE7yH,https://api.spotify.com/v1/audio-analysis/3pv7Q5v2dpdefwdWIvE7yH,219209,4
2097,0.841,0.738,7,-7.455,0,0.307,0.52,0.0,0.0892,0.484,169.918,audio_features,5RqSsdzTNPX1uzkmlHCFvK,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,https://api.spotify.com/v1/tracks/5RqSsdzTNPX1uzkmlHCFvK,https://api.spotify.com/v1/audio-analysis/5RqSsdzTNPX1uzkmlHCFvK,172798,4
2098,0.692,0.684,6,-7.364,1,0.155,0.131,0.0,0.156,0.406,112.912,audio_features,2fXwCWkh6YG5zU1IyvQrbs,spotify:track:2fXwCWkh6YG5zU1IyvQrbs,https://api.spotify.com/v1/tracks/2fXwCWkh6YG5zU1IyvQrbs,https://api.spotify.com/v1/audio-analysis/2fXwCWkh6YG5zU1IyvQrbs,231253,4
2099,0.696,0.809,5,-8.254,1,0.05,0.252,0.000128,0.248,0.857,132.962,audio_features,6AQbmUe0Qwf5PZnt4HmTXv,spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,https://api.spotify.com/v1/tracks/6AQbmUe0Qwf5PZnt4HmTXv,https://api.spotify.com/v1/audio-analysis/6AQbmUe0Qwf5PZnt4HmTXv,131013,4
2100,0.71,0.598,5,-7.598,0,0.0319,0.508,0.0,0.0971,0.501,119.981,audio_features,3DZQ6mzUkAdHqZWzqxBKIK,spotify:track:3DZQ6mzUkAdHqZWzqxBKIK,https://api.spotify.com/v1/tracks/3DZQ6mzUkAdHqZWzqxBKIK,https://api.spotify.com/v1/audio-analysis/3DZQ6mzUkAdHqZWzqxBKIK,256320,4
2101,0.633,0.551,4,-8.297,1,0.0341,0.066,9.94e-06,0.127,0.164,109.95,audio_features,3CCRVu4F91Qp2mnGjmWBrf,spotify:track:3CCRVu4F91Qp2mnGjmWBrf,https://api.spotify.com/v1/tracks/3CCRVu4F91Qp2mnGjmWBrf,https://api.spotify.com/v1/audio-analysis/3CCRVu4F91Qp2mnGjmWBrf,279833,4
2102,0.706,0.691,0,-4.775,1,0.0633,0.0584,6.99e-05,0.0232,0.632,118.048,audio_features,7DSAEUvxU8FajXtRloy8M0,spotify:track:7DSAEUvxU8FajXtRloy8M0,https://api.spotify.com/v1/tracks/7DSAEUvxU8FajXtRloy8M0,https://api.spotify.com/v1/audio-analysis/7DSAEUvxU8FajXtRloy8M0,200600,4
2103,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,audio_features,2qxmye6gAegTMjLKEBoR3d,spotify:track:2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/tracks/2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/audio-analysis/2qxmye6gAegTMjLKEBoR3d,169354,4
2104,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,audio_features,7vGuf3Y35N4wmASOKLUVVU,spotify:track:7vGuf3Y35N4wmASOKLUVVU,https://api.spotify.com/v1/tracks/7vGuf3Y35N4wmASOKLUVVU,https://api.spotify.com/v1/audio-analysis/7vGuf3Y35N4wmASOKLUVVU,180823,4
2105,0.585,0.55,11,-7.342,1,0.0255,0.408,3.97e-05,0.115,0.839,78.176,audio_features,0fCwTrRNfoNk962ati8n2K,spotify:track:0fCwTrRNfoNk962ati8n2K,https://api.spotify.com/v1/tracks/0fCwTrRNfoNk962ati8n2K,https://api.spotify.com/v1/audio-analysis/0fCwTrRNfoNk962ati8n2K,218280,4
2106,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,audio_features,2EoOZnxNgtmZaD8uUmz2nD,spotify:track:2EoOZnxNgtmZaD8uUmz2nD,https://api.spotify.com/v1/tracks/2EoOZnxNgtmZaD8uUmz2nD,https://api.spotify.com/v1/audio-analysis/2EoOZnxNgtmZaD8uUmz2nD,318587,4
2107,0.382,0.879,7,-7.584,1,0.0642,0.228,0.0,0.408,0.559,143.741,audio_features,7n5m8nDAnyXo81tr4B3Bcw,spotify:track:7n5m8nDAnyXo81tr4B3Bcw,https://api.spotify.com/v1/tracks/7n5m8nDAnyXo81tr4B3Bcw,https://api.spotify.com/v1/audio-analysis/7n5m8nDAnyXo81tr4B3Bcw,136307,4
2108,0.636,0.705,1,-7.774,0,0.24,0.00402,0.0,0.105,0.679,95.921,audio_features,28niVl6iodHnHpE1bCeJiV,spotify:track:28niVl6iodHnHpE1bCeJiV,https://api.spotify.com/v1/tracks/28niVl6iodHnHpE1bCeJiV,https://api.spotify.com/v1/audio-analysis/28niVl6iodHnHpE1bCeJiV,138319,5
2109,0.796,0.637,2,-7.674,1,0.289,0.239,0.0,0.182,0.591,147.98,audio_features,4RYhSQFFlquCTb8XRMJgFU,spotify:track:4RYhSQFFlquCTb8XRMJgFU,https://api.spotify.com/v1/tracks/4RYhSQFFlquCTb8XRMJgFU,https://api.spotify.com/v1/audio-analysis/4RYhSQFFlquCTb8XRMJgFU,123286,4
2110,0.68,0.517,1,-8.188,0,0.0409,0.0115,0.0,0.212,0.207,120.503,audio_features,5qpXZ45eZA3VX3qe76tmqh,spotify:track:5qpXZ45eZA3VX3qe76tmqh,https://api.spotify.com/v1/tracks/5qpXZ45eZA3VX3qe76tmqh,https://api.spotify.com/v1/audio-analysis/5qpXZ45eZA3VX3qe76tmqh,197666,4
2111,0.922,0.684,2,-7.166,1,0.313,0.166,0.0,0.109,0.537,140.066,audio_features,52a8SjUaDMkIZeE0kRHr79,spotify:track:52a8SjUaDMkIZeE0kRHr79,https://api.spotify.com/v1/tracks/52a8SjUaDMkIZeE0kRHr79,https://api.spotify.com/v1/audio-analysis/52a8SjUaDMkIZeE0kRHr79,110858,4
2112,0.841,0.522,10,-5.963,0,0.049,0.0168,1.37e-06,0.188,0.616,99.059,audio_features,5BrTUo0xP1wKXLJWUaGFtk,spotify:track:5BrTUo0xP1wKXLJWUaGFtk,https://api.spotify.com/v1/tracks/5BrTUo0xP1wKXLJWUaGFtk,https://api.spotify.com/v1/audio-analysis/5BrTUo0xP1wKXLJWUaGFtk,264947,4
2113,0.593,0.503,8,-6.725,0,0.22,0.293,0.0,0.405,0.71,178.781,audio_features,1SC5rEoYDGUK4NfG82494W,spotify:track:1SC5rEoYDGUK4NfG82494W,https://api.spotify.com/v1/tracks/1SC5rEoYDGUK4NfG82494W,https://api.spotify.com/v1/audio-analysis/1SC5rEoYDGUK4NfG82494W,137704,4
