danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genres,popularity,song_name,artist_name,genius_id,release_date
0.723,0.691,1,-6.784,0,0.219,0.279,0.0,0.0363,0.512,138.038,audio_features,5i2bkKprKcLgcYb07g7I5u,spotify:track:5i2bkKprKcLgcYb07g7I5u,https://api.spotify.com/v1/tracks/5i2bkKprKcLgcYb07g7I5u,https://api.spotify.com/v1/audio-analysis/5i2bkKprKcLgcYb07g7I5u,298200,5,"['atl hip hop', 'country rap']",56,In My Zone,Rittz,515800,"{'year': 2014, 'month': 9, 'day': 9}"
0.558,0.558,0,-14.263,1,0.047,0.523,8.8e-06,0.109,0.793,175.031,audio_features,1fcQCMwYTvjYbKNFHv240h,spotify:track:1fcQCMwYTvjYbKNFHv240h,https://api.spotify.com/v1/tracks/1fcQCMwYTvjYbKNFHv240h,https://api.spotify.com/v1/audio-analysis/1fcQCMwYTvjYbKNFHv240h,60686,4,['pov: indie'],61,Not Myself (feat. Zuzu),Adventure Time,9487361,"{'year': 2023, 'month': 9, 'day': 28}"
0.589,0.311,7,-14.268,1,0.0397,0.909,0.0,0.145,0.438,138.165,audio_features,46nXKRBeHUxVFvyxkcGPWF,spotify:track:46nXKRBeHUxVFvyxkcGPWF,https://api.spotify.com/v1/tracks/46nXKRBeHUxVFvyxkcGPWF,https://api.spotify.com/v1/audio-analysis/46nXKRBeHUxVFvyxkcGPWF,60881,4,['gen z singer-songwriter'],70,my fault,Zeph,7917219,"{'year': 2021, 'month': 9, 'day': 6}"
0.684,0.803,2,-4.251,1,0.156,0.0606,0.0,0.546,0.8,107.028,audio_features,7u4Tj9aQPtRAIYxrPddZcJ,spotify:track:7u4Tj9aQPtRAIYxrPddZcJ,https://api.spotify.com/v1/tracks/7u4Tj9aQPtRAIYxrPddZcJ,https://api.spotify.com/v1/audio-analysis/7u4Tj9aQPtRAIYxrPddZcJ,205280,4,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",1,Numb / Encore,JAY-Z,24427,"{'year': 2004, 'month': 12, 'day': 13}"
0.495,0.691,10,-4.989,0,0.0447,0.0745,0.0033,0.0881,0.299,123.051,audio_features,0dxp7DyPJEo6JhtnjUtBnN,spotify:track:0dxp7DyPJEo6JhtnjUtBnN,https://api.spotify.com/v1/tracks/0dxp7DyPJEo6JhtnjUtBnN,https://api.spotify.com/v1/audio-analysis/0dxp7DyPJEo6JhtnjUtBnN,222912,4,"['pop', 'scandipop', 'swedish electropop', 'swedish pop']",82,On My Love,Zara Larsson,9481808,"{'year': 2023, 'month': 9, 'day': 15}"
0.637,0.69,9,-3.214,0,0.0693,0.417,0.0,0.211,0.103,140.329,audio_features,35srNkJVToAzYiZzron1FY,spotify:track:35srNkJVToAzYiZzron1FY,https://api.spotify.com/v1/tracks/35srNkJVToAzYiZzron1FY,https://api.spotify.com/v1/audio-analysis/35srNkJVToAzYiZzron1FY,253907,4,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",67,Young Forever,JAY-Z,689,"{'year': 2009, 'month': 9, 'day': 8}"
0.411,0.997,4,-4.347,0,0.212,0.000212,3.73e-05,0.0472,0.137,90.124,audio_features,1rH3m5jxL3TkznX0owKS39,spotify:track:1rH3m5jxL3TkznX0owKS39,https://api.spotify.com/v1/tracks/1rH3m5jxL3TkznX0owKS39,https://api.spotify.com/v1/audio-analysis/1rH3m5jxL3TkznX0owKS39,217848,4,"['alternative metal', 'groove metal', 'nu metal']",50,Burn MF (feat. Rob Zombie),Five Finger Death Punch,9747378,"{'year': 2023, 'month': 11, 'day': 17}"
0.532,0.833,2,-2.362,1,0.051,0.0152,0.0,0.0747,0.102,176.06,audio_features,19s8VwWhFb73CmkSkfSTCC,spotify:track:19s8VwWhFb73CmkSkfSTCC,https://api.spotify.com/v1/tracks/19s8VwWhFb73CmkSkfSTCC,https://api.spotify.com/v1/audio-analysis/19s8VwWhFb73CmkSkfSTCC,109116,4,['dark trap'],67,Two Twelve Subwoofer,99zed,8250475,"{'year': 2021, 'month': 6, 'day': 11}"
0.708,0.632,7,-7.491,1,0.475,0.133,0.0,0.621,0.373,137.981,audio_features,0l7uQ6vQcYxjqbjRbDH2HW,spotify:track:0l7uQ6vQcYxjqbjRbDH2HW,https://api.spotify.com/v1/tracks/0l7uQ6vQcYxjqbjRbDH2HW,https://api.spotify.com/v1/audio-analysis/0l7uQ6vQcYxjqbjRbDH2HW,208569,4,"['hip hop', 'pop rap', 'rap', 'underground hip hop']",58,Off Da Zoinkys,JID,4084882,"{'year': 2018, 'month': 11, 'day': 26}"
0.816,0.375,7,-8.053,1,0.0996,0.607,8.66e-06,0.0933,0.615,114.303,audio_features,451GvHwY99NKV4zdKPRWmv,spotify:track:451GvHwY99NKV4zdKPRWmv,https://api.spotify.com/v1/tracks/451GvHwY99NKV4zdKPRWmv,https://api.spotify.com/v1/audio-analysis/451GvHwY99NKV4zdKPRWmv,191907,4,['neo mellow'],71,Banana Pancakes,Jack Johnson,49825,"{'year': 2005, 'month': 3, 'day': 1}"
0.86,0.719,11,-4.325,0,0.33,0.125,0.0,0.0799,0.496,160.049,audio_features,6qMXubogFdMrvVMJwqATzd,spotify:track:6qMXubogFdMrvVMJwqATzd,https://api.spotify.com/v1/tracks/6qMXubogFdMrvVMJwqATzd,https://api.spotify.com/v1/audio-analysis/6qMXubogFdMrvVMJwqATzd,207912,4,,65,Jordan Belfort,Wes Walker,709721,"{'year': 2015, 'month': 8, 'day': 26}"
0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,audio_features,2TVxnKdb3tqe1nhQWwwZCO,spotify:track:2TVxnKdb3tqe1nhQWwwZCO,https://api.spotify.com/v1/tracks/2TVxnKdb3tqe1nhQWwwZCO,https://api.spotify.com/v1/audio-analysis/2TVxnKdb3tqe1nhQWwwZCO,377093,4,"['glam rock', 'mellow gold', 'piano rock', 'rock']",79,Tiny Dancer,Elton John,3253,"{'year': 1972, 'month': 2, 'day': 7}"
0.325,0.0409,2,-19.102,1,0.0359,0.984,0.000585,0.109,0.212,99.286,audio_features,6Ai7PiAjnb4eIiC05By0i4,spotify:track:6Ai7PiAjnb4eIiC05By0i4,https://api.spotify.com/v1/tracks/6Ai7PiAjnb4eIiC05By0i4,https://api.spotify.com/v1/audio-analysis/6Ai7PiAjnb4eIiC05By0i4,155493,5,"['rock-and-roll', 'rockabilly']",77,O Little Town of Bethlehem,Elvis Presley,197063,"{'year': 1957, 'month': 10, 'day': 15}"
0.335,0.639,3,-6.598,1,0.0369,0.265,0.0,0.107,0.381,139.912,audio_features,1goiRWxiG3GTlODrdDZ7NR,spotify:track:1goiRWxiG3GTlODrdDZ7NR,https://api.spotify.com/v1/tracks/1goiRWxiG3GTlODrdDZ7NR,https://api.spotify.com/v1/audio-analysis/1goiRWxiG3GTlODrdDZ7NR,598995,4,"['ccm', 'christian music', 'world worship', 'worship']",70,Jireh (feat. Chandler Moore & Naomi Raine),Elevation Worship,6641399,"{'year': 2021, 'month': 3, 'day': 26}"
0.832,0.772,10,-5.429,1,0.1,0.0559,0.000486,0.44,0.704,96.016,audio_features,3QwBODjSEzelZyVjxPOHdq,spotify:track:3QwBODjSEzelZyVjxPOHdq,https://api.spotify.com/v1/tracks/3QwBODjSEzelZyVjxPOHdq,https://api.spotify.com/v1/audio-analysis/3QwBODjSEzelZyVjxPOHdq,209453,4,"['reggaeton', 'urbano latino']",80,Otra vez (feat. J Balvin),Zion & Lennox,3438528,"{'year': 2017, 'month': 12, 'day': 5}"
0.7,0.701,11,-3.834,0,0.161,0.013,0.0,0.461,0.38,93.012,audio_features,2RqtfcLB7iOZj0zYB8Auhu,spotify:track:2RqtfcLB7iOZj0zYB8Auhu,https://api.spotify.com/v1/tracks/2RqtfcLB7iOZj0zYB8Auhu,https://api.spotify.com/v1/audio-analysis/2RqtfcLB7iOZj0zYB8Auhu,223107,4,"['dance pop', 'pop']",71,Jealous,Nick Jonas,517537,"{'year': 2014, 'month': 9, 'day': 8}"
0.599,0.667,7,-4.267,1,0.0367,0.0533,0.0,0.134,0.817,80.984,audio_features,1jYiIOC5d6soxkJP81fxq2,spotify:track:1jYiIOC5d6soxkJP81fxq2,https://api.spotify.com/v1/tracks/1jYiIOC5d6soxkJP81fxq2,https://api.spotify.com/v1/audio-analysis/1jYiIOC5d6soxkJP81fxq2,288877,4,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",66,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,3070007,"{'year': 2017, 'month': 4, 'day': 28}"
0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,audio_features,3HVWdVOQ0ZA45FuZGSfvns,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/audio-analysis/3HVWdVOQ0ZA45FuZGSfvns,219947,4,"['pop', 'singer-songwriter pop', 'uk pop']",78,I Don't Care (with Justin Bieber),Ed Sheeran,4542276,"{'year': 2019, 'month': 5, 'day': 10}"
0.702,0.588,5,-5.914,1,0.0563,0.637,0.0,0.198,0.849,122.948,audio_features,2WNdCIuOts87AwnpayToqq,spotify:track:2WNdCIuOts87AwnpayToqq,https://api.spotify.com/v1/tracks/2WNdCIuOts87AwnpayToqq,https://api.spotify.com/v1/audio-analysis/2WNdCIuOts87AwnpayToqq,159973,3,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",2,Jingle Bells,Michael Bublé,955638,"{'year': 2011, 'month': 10, 'day': 21}"
0.702,0.588,5,-5.914,1,0.0563,0.637,0.0,0.198,0.849,122.948,audio_features,5C4jbpSgQzYPlfEBz9bYeD,spotify:track:5C4jbpSgQzYPlfEBz9bYeD,https://api.spotify.com/v1/tracks/5C4jbpSgQzYPlfEBz9bYeD,https://api.spotify.com/v1/audio-analysis/5C4jbpSgQzYPlfEBz9bYeD,159973,3,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",0,Jingle Bells,Michael Bublé,955638,"{'year': 2011, 'month': 10, 'day': 21}"
0.579,0.928,0,-4.344,1,0.0411,0.000715,0.0,0.18,0.882,95.594,audio_features,1fJFuvU2ldmeAm5nFIHcPP,spotify:track:1fJFuvU2ldmeAm5nFIHcPP,https://api.spotify.com/v1/tracks/1fJFuvU2ldmeAm5nFIHcPP,https://api.spotify.com/v1/audio-analysis/1fJFuvU2ldmeAm5nFIHcPP,171533,4,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']",78,First Date,blink-182,217244,"{'year': 2001, 'month': 10, 'day': 8}"
0.548,0.444,3,-9.4,1,0.0384,0.866,0.0,0.134,0.62,169.917,audio_features,14e46mURUUwB3i2vTe1gFz,spotify:track:14e46mURUUwB3i2vTe1gFz,https://api.spotify.com/v1/tracks/14e46mURUUwB3i2vTe1gFz,https://api.spotify.com/v1/audio-analysis/14e46mURUUwB3i2vTe1gFz,186133,4,['stomp and holler'],71,Astrovan,Mt. Joy,2898603,"{'year': 2016, 'month': 9, 'day': 22}"
0.516,0.467,0,-6.184,1,0.0302,0.662,0.0,0.0853,0.386,132.861,audio_features,5WtfUKzXircvW8l5aaVZWT,spotify:track:5WtfUKzXircvW8l5aaVZWT,https://api.spotify.com/v1/tracks/5WtfUKzXircvW8l5aaVZWT,https://api.spotify.com/v1/audio-analysis/5WtfUKzXircvW8l5aaVZWT,173307,4,['pop'],81,What A Time (feat. Niall Horan),Julia Michaels,4258339,"{'year': 2019, 'month': 1, 'day': 25}"
0.539,0.414,1,-9.156,0,0.0601,0.253,1.3e-06,0.143,0.123,94.895,audio_features,2wBCrtJS3E3TimRZ5MElTI,spotify:track:2wBCrtJS3E3TimRZ5MElTI,https://api.spotify.com/v1/tracks/2wBCrtJS3E3TimRZ5MElTI,https://api.spotify.com/v1/audio-analysis/2wBCrtJS3E3TimRZ5MElTI,254493,4,['r&b'],74,The Worst,Jhené Aiko,255886,"{'year': 2013, 'month': 11, 'day': 12}"
0.346,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.492,audio_features,0NWPxcsf5vdjdiFUI8NgkP,spotify:track:0NWPxcsf5vdjdiFUI8NgkP,https://api.spotify.com/v1/tracks/0NWPxcsf5vdjdiFUI8NgkP,https://api.spotify.com/v1/audio-analysis/0NWPxcsf5vdjdiFUI8NgkP,210160,4,"['acid rock', 'album rock', 'alternative rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']",72,Hey Joe,Jimi Hendrix,54273,"{'year': 1967, 'month': 5, 'day': 12}"
0.748,0.355,10,-6.544,0,0.121,0.0209,1.65e-05,0.144,0.115,78.021,audio_features,0M4yIKkXPQ8nwAhfxIA1Yu,spotify:track:0M4yIKkXPQ8nwAhfxIA1Yu,https://api.spotify.com/v1/tracks/0M4yIKkXPQ8nwAhfxIA1Yu,https://api.spotify.com/v1/audio-analysis/0M4yIKkXPQ8nwAhfxIA1Yu,203027,4,"['cloud rap', 'emo rap', 'lgbtq+ hip hop']",69,lil jeep,Lil Peep,2496184,"{'year': 2016, 'month': 6, 'day': 10}"
0.639,0.82,5,-6.782,1,0.0448,0.086,0.939,0.207,0.369,165.895,audio_features,0H7Wdgn1C7vFy4z0o2kBUZ,spotify:track:0H7Wdgn1C7vFy4z0o2kBUZ,https://api.spotify.com/v1/tracks/0H7Wdgn1C7vFy4z0o2kBUZ,https://api.spotify.com/v1/audio-analysis/0H7Wdgn1C7vFy4z0o2kBUZ,174936,4,['bedroom pop'],68,japan,Yot Club,4639950,"{'year': 2019, 'month': 3, 'day': 28}"
0.426,0.868,1,-3.702,1,0.047,6.54e-05,0.0,0.0723,0.402,149.042,audio_features,05qCCJQJiOwvPQBb7akf1R,spotify:track:05qCCJQJiOwvPQBb7akf1R,https://api.spotify.com/v1/tracks/05qCCJQJiOwvPQBb7akf1R,https://api.spotify.com/v1/audio-analysis/05qCCJQJiOwvPQBb7akf1R,216000,4,"['neon pop punk', 'pop emo', 'pop punk']",67,Jamie All Over,Mayday Parade,188165,"{'year': 2007, 'month': 7, 'day': 10}"
0.649,0.466,7,-8.308,1,0.0428,0.865,0.0,0.0882,0.699,151.251,audio_features,1hRpbqR5gOhs0qLn3L0C8p,spotify:track:1hRpbqR5gOhs0qLn3L0C8p,https://api.spotify.com/v1/tracks/1hRpbqR5gOhs0qLn3L0C8p,https://api.spotify.com/v1/audio-analysis/1hRpbqR5gOhs0qLn3L0C8p,119787,4,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",0,Holly Jolly Christmas,Michael Bublé,1390316,"{'year': 2011, 'month': 10, 'day': 24}"
0.649,0.466,7,-8.308,1,0.0428,0.865,0.0,0.0882,0.699,151.251,audio_features,2mFfKz2DyvrX2rNjmOO9B6,spotify:track:2mFfKz2DyvrX2rNjmOO9B6,https://api.spotify.com/v1/tracks/2mFfKz2DyvrX2rNjmOO9B6,https://api.spotify.com/v1/audio-analysis/2mFfKz2DyvrX2rNjmOO9B6,119787,4,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",0,Holly Jolly Christmas,Michael Bublé,1390316,"{'year': 2011, 'month': 10, 'day': 24}"
0.7,0.554,1,-5.909,1,0.187,0.219,1.36e-06,0.419,0.0633,97.127,audio_features,6bxUnsSGZCmoHHU5auwtps,spotify:track:6bxUnsSGZCmoHHU5auwtps,https://api.spotify.com/v1/tracks/6bxUnsSGZCmoHHU5auwtps,https://api.spotify.com/v1/audio-analysis/6bxUnsSGZCmoHHU5auwtps,235187,4,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'trap']",73,Beware,Big Sean,178511,"{'year': 2013, 'month': 6, 'day': 25}"
0.778,0.899,2,-6.552,1,0.0451,0.0028,0.0345,0.0263,0.881,119.995,audio_features,3OOFEF20WqtsUPcRbPY3L7,spotify:track:3OOFEF20WqtsUPcRbPY3L7,https://api.spotify.com/v1/tracks/3OOFEF20WqtsUPcRbPY3L7,https://api.spotify.com/v1/audio-analysis/3OOFEF20WqtsUPcRbPY3L7,204133,4,"['alternative rock', 'pop rock', 'post-grunge', 'sacramento indie']",67,Short Skirt / Long Jacket,CAKE,390787,"{'year': 2001, 'month': 8, 'day': 14}"
0.532,0.354,2,-8.938,1,0.0504,0.736,0.0,0.11,0.419,151.266,audio_features,3i7mKjZKmslCFMxS1WM7DO,spotify:track:3i7mKjZKmslCFMxS1WM7DO,https://api.spotify.com/v1/tracks/3i7mKjZKmslCFMxS1WM7DO,https://api.spotify.com/v1/audio-analysis/3i7mKjZKmslCFMxS1WM7DO,178020,4,"['classic oklahoma country', 'modern country pop']",65,Late July,Zach Bryan,7908919,"{'year': 2022, 'month': 4, 'day': 15}"
0.465,0.196,0,-19.804,1,0.034,0.984,0.568,0.114,0.282,66.304,audio_features,4QFUpymtyN0O3x69ko9JT9,spotify:track:4QFUpymtyN0O3x69ko9JT9,https://api.spotify.com/v1/tracks/4QFUpymtyN0O3x69ko9JT9,https://api.spotify.com/v1/audio-analysis/4QFUpymtyN0O3x69ko9JT9,68105,3,,74,Christmas Dreaming by the Fireplace,Henry Janzen,462323,
0.641,0.203,0,-16.658,1,0.0336,0.923,0.121,0.134,0.381,121.843,audio_features,3CwE9ExeHCA9ho6hy1lrNZ,spotify:track:3CwE9ExeHCA9ho6hy1lrNZ,https://api.spotify.com/v1/tracks/3CwE9ExeHCA9ho6hy1lrNZ,https://api.spotify.com/v1/audio-analysis/3CwE9ExeHCA9ho6hy1lrNZ,202664,4,['christmas instrumental'],75,Sleigh Ride,Roddy Doyle Trio,151206,
0.642,0.647,7,-6.312,0,0.428,0.517,0.0,0.0649,0.664,120.749,audio_features,5WnfnSpuNEGXyEt78PBA6d,spotify:track:5WnfnSpuNEGXyEt78PBA6d,https://api.spotify.com/v1/tracks/5WnfnSpuNEGXyEt78PBA6d,https://api.spotify.com/v1/audio-analysis/5WnfnSpuNEGXyEt78PBA6d,217867,4,"['hip hop', 'pop rap', 'rap']",68,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",Dreamville,4677888,"{'year': 2019, 'month': 7, 'day': 5}"
0.762,0.838,8,-3.701,1,0.0963,0.033,0.0,0.0623,0.73,92.482,audio_features,2S2x5N5VJNn7vqYukvoFFC,spotify:track:2S2x5N5VJNn7vqYukvoFFC,https://api.spotify.com/v1/tracks/2S2x5N5VJNn7vqYukvoFFC,https://api.spotify.com/v1/audio-analysis/2S2x5N5VJNn7vqYukvoFFC,287547,4,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",70,How Do U Want It (ft. K-Ci & JoJo),2Pac,712,"{'year': 1996, 'month': 6, 'day': 4}"
0.65,0.885,4,-4.382,0,0.0308,0.000391,0.463,0.358,0.327,132.031,audio_features,0HrTVStZvWXILKbPsgg7mv,spotify:track:0HrTVStZvWXILKbPsgg7mv,https://api.spotify.com/v1/tracks/0HrTVStZvWXILKbPsgg7mv,https://api.spotify.com/v1/audio-analysis/0HrTVStZvWXILKbPsgg7mv,165455,4,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",0,Baby Don't Hurt Me - Joel Corry Remix,David Guetta,9187275,"{'year': 2023, 'month': 6, 'day': 2}"
0.733,0.676,10,-5.655,0,0.0432,0.0697,0.0,0.208,0.701,97.448,audio_features,0fgZUSa7D7aVvv3GfO0A1n,spotify:track:0fgZUSa7D7aVvv3GfO0A1n,https://api.spotify.com/v1/tracks/0fgZUSa7D7aVvv3GfO0A1n,https://api.spotify.com/v1/audio-analysis/0fgZUSa7D7aVvv3GfO0A1n,226581,4,"['dance pop', 'hip pop', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",72,Post to Be (feat. Chris Brown & Jhene Aiko),Omarion,3590039,
0.425,0.31,4,-7.545,0,0.0327,0.733,0.0,0.106,0.249,119.196,audio_features,11xeawurZXUDqRPxCasaDt,spotify:track:11xeawurZXUDqRPxCasaDt,https://api.spotify.com/v1/tracks/11xeawurZXUDqRPxCasaDt,https://api.spotify.com/v1/audio-analysis/11xeawurZXUDqRPxCasaDt,220057,5,"['classic oklahoma country', 'modern country pop']",66,Jamie (feat. Charles Wesley Godwin),Zach Bryan,8180939,"{'year': 2022, 'month': 7, 'day': 15}"
0.706,0.786,0,-3.417,0,0.091,0.26,0.0,0.38,0.751,150.028,audio_features,0puf9yIluy9W0vpMEUoAnN,spotify:track:0puf9yIluy9W0vpMEUoAnN,https://api.spotify.com/v1/tracks/0puf9yIluy9W0vpMEUoAnN,https://api.spotify.com/v1/audio-analysis/0puf9yIluy9W0vpMEUoAnN,199387,4,"['dance pop', 'pop']",80,Bang Bang,Jessie J,486355,"{'year': 2014, 'month': 7, 'day': 29}"
0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,audio_features,66hayvUbTotekKU3H4ta1f,spotify:track:66hayvUbTotekKU3H4ta1f,https://api.spotify.com/v1/tracks/66hayvUbTotekKU3H4ta1f,https://api.spotify.com/v1/audio-analysis/66hayvUbTotekKU3H4ta1f,250286,4,"['edm', 'electro house', 'pop dance']",76,Where Are Ü Now (with Justin Bieber),Jack Ü,2145084,
0.589,0.453,7,-8.912,1,0.0397,0.703,2.54e-05,0.134,0.513,139.148,audio_features,49MHCPzvMLXhRjDantBMVH,spotify:track:49MHCPzvMLXhRjDantBMVH,https://api.spotify.com/v1/tracks/49MHCPzvMLXhRjDantBMVH,https://api.spotify.com/v1/audio-analysis/49MHCPzvMLXhRjDantBMVH,290573,4,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",73,Just the Way You Are,Billy Joel,160675,"{'year': 1977, 'month': 9, 'day': 29}"
0.639,0.703,4,-6.33,0,0.0794,0.0889,1.78e-06,0.0865,0.138,169.888,audio_features,4gzsuuZypVbxs0Af1LSZyB,spotify:track:4gzsuuZypVbxs0Af1LSZyB,https://api.spotify.com/v1/tracks/4gzsuuZypVbxs0Af1LSZyB,https://api.spotify.com/v1/audio-analysis/4gzsuuZypVbxs0Af1LSZyB,207301,4,"['pop reggaeton', 'reggaeton', 'trap latino', 'urbano latino']",77,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy,8719164,"{'year': 2022, 'month': None, 'day': None}"
0.587,0.614,2,-6.344,1,0.0435,0.0306,0.0,0.399,0.451,160.075,audio_features,1CfuBY3BDdKpooQ9L5zgUc,spotify:track:1CfuBY3BDdKpooQ9L5zgUc,https://api.spotify.com/v1/tracks/1CfuBY3BDdKpooQ9L5zgUc,https://api.spotify.com/v1/audio-analysis/1CfuBY3BDdKpooQ9L5zgUc,227527,4,"['chicago rap', 'melodic rap', 'rap']",76,Cigarettes,Juice WRLD,4001989,"{'year': 2022, 'month': 2, 'day': 2}"
0.861,0.656,4,-7.867,0,0.425,0.104,0.0,0.0986,0.331,88.967,audio_features,5W8jRrZ6tWrTrqnKRtIQBf,spotify:track:5W8jRrZ6tWrTrqnKRtIQBf,https://api.spotify.com/v1/tracks/5W8jRrZ6tWrTrqnKRtIQBf,https://api.spotify.com/v1/audio-analysis/5W8jRrZ6tWrTrqnKRtIQBf,218210,4,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",76,p r i d e . i s . t h e . d e v i l (with Lil Baby),J. Cole,6808749,"{'year': 2021, 'month': 5, 'day': 14}"
0.536,0.814,1,-5.407,1,0.306,0.0388,0.0,0.142,0.851,96.7,audio_features,2dSKFFNoNXKo3hPnlwUdPe,spotify:track:2dSKFFNoNXKo3hPnlwUdPe,https://api.spotify.com/v1/tracks/2dSKFFNoNXKo3hPnlwUdPe,https://api.spotify.com/v1/audio-analysis/2dSKFFNoNXKo3hPnlwUdPe,113292,4,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",75,They Don't Love It,Jack Harlow,9063946,"{'year': 2023, 'month': 4, 'day': 23}"
0.649,0.466,7,-8.308,1,0.0428,0.865,0.0,0.0882,0.699,151.251,audio_features,7q498uGTOKfJw7XjK8p99w,spotify:track:7q498uGTOKfJw7XjK8p99w,https://api.spotify.com/v1/tracks/7q498uGTOKfJw7XjK8p99w,https://api.spotify.com/v1/audio-analysis/7q498uGTOKfJw7XjK8p99w,119787,4,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",0,Holly Jolly Christmas,Michael Bublé,1390316,"{'year': 2011, 'month': 10, 'day': 24}"
0.649,0.466,7,-8.308,1,0.0428,0.865,0.0,0.0882,0.699,151.251,audio_features,3HCUnYnKEEqX6Vu5ds4Vxi,spotify:track:3HCUnYnKEEqX6Vu5ds4Vxi,https://api.spotify.com/v1/tracks/3HCUnYnKEEqX6Vu5ds4Vxi,https://api.spotify.com/v1/audio-analysis/3HCUnYnKEEqX6Vu5ds4Vxi,119787,4,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",0,Holly Jolly Christmas,Michael Bublé,1390316,"{'year': 2011, 'month': 10, 'day': 24}"
0.649,0.466,7,-8.308,1,0.0428,0.865,0.0,0.0882,0.699,151.251,audio_features,2Uy5gQphmQX9vp4x3RvGqX,spotify:track:2Uy5gQphmQX9vp4x3RvGqX,https://api.spotify.com/v1/tracks/2Uy5gQphmQX9vp4x3RvGqX,https://api.spotify.com/v1/audio-analysis/2Uy5gQphmQX9vp4x3RvGqX,119787,4,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",0,Holly Jolly Christmas,Michael Bublé,1390316,"{'year': 2011, 'month': 10, 'day': 24}"
0.748,0.767,11,-7.806,0,0.172,0.0267,0.0,0.334,0.519,133.929,audio_features,1fLibtVj3MrNTwRZq5yUOs,spotify:track:1fLibtVj3MrNTwRZq5yUOs,https://api.spotify.com/v1/tracks/1fLibtVj3MrNTwRZq5yUOs,https://api.spotify.com/v1/audio-analysis/1fLibtVj3MrNTwRZq5yUOs,222200,4,"['crunk', 'dirty south rap', 'miami hip hop', 'southern hip hop']",68,Let's Go (feat. Twista & Lil' Jon),Trick Daddy,46232,"{'year': 2004, 'month': 10, 'day': 19}"
0.876,0.628,1,-6.595,1,0.0935,0.0165,0.0339,0.0938,0.809,118.028,audio_features,5YLGlPYkZBDXieMwzVve7g,spotify:track:5YLGlPYkZBDXieMwzVve7g,https://api.spotify.com/v1/tracks/5YLGlPYkZBDXieMwzVve7g,https://api.spotify.com/v1/audio-analysis/5YLGlPYkZBDXieMwzVve7g,203383,4,"['pop', 'r&b']",72,MOVE (feat. Grace Jones & Tems),Beyoncé,8219935,"{'year': 2022, 'month': 7, 'day': 29}"
0.427,0.626,8,-11.821,1,0.0385,0.0274,0.00395,0.106,0.743,126.877,audio_features,1a2iF9XymafjRk56q7oCxo,spotify:track:1a2iF9XymafjRk56q7oCxo,https://api.spotify.com/v1/tracks/1a2iF9XymafjRk56q7oCxo,https://api.spotify.com/v1/audio-analysis/1a2iF9XymafjRk56q7oCxo,219587,4,"['album rock', 'blues', 'blues rock', 'classic rock', 'electric blues', 'hard rock', 'heartland rock', 'instrumental rock', 'rock', 'texas blues']",69,Pride and Joy,Stevie Ray Vaughan,86729,"{'year': 1983, 'month': 6, 'day': 13}"
